allocation_transfer_agency,agency_identifier,availability_type_code,beginning_period_of_availa,ending_period_of_availabil,main_account_code,sub_account_code,tas,fiscal_year,period,line,amount
,69,X,0,0,542,0,069-0000-0000-X-0542,2017,9,1000,15
,69,X,0,0,4348,0,069-0000-0000-X-4348,2017,9,1000,82
,69,X,0,0,4347,0,069-0000-0000-X-4347,2017,9,1000,0
,69,X,0,0,8402,0,069-0000-0000-X-8402,2017,9,1000,0
,69,X,0,0,8102,0,069-0000-0000-X-8102,2017,9,1000,0
,69,X,0,0,8083,0,069-0000-0000-X-8083,2017,9,1000,24475729
,69,X,0,0,8072,0,069-0000-0000-X-8072,2017,9,1000,5
,69,X,0,0,8054,0,069-0000-0000-X-8054,2017,9,1000,80918
,69,X,0,0,8264,0,069-0000-0000-X-8264,2017,9,1000,1073
,69,X,0,0,8265,0,069-0000-0000-X-8265,2017,9,1000,3144
,69,X,0,0,8371,0,069-0000-0000-X-8371,2017,9,1000,89
,69,X,0,0,8502,0,069-0000-0000-X-8502,2017,9,1000,89
,69,X,0,0,8632,0,069-0000-0000-X-8632,2017,9,1000,7
,69,X,0,0,8001,0,069-0000-0000-X-8001,2017,9,1000,2254
,69,X,0,0,8009,0,069-0000-0000-X-8009,2017,9,1000,302
,69,X,0,0,8017,0,069-0000-0000-X-8017,2017,9,1000,2
,69,X,0,0,8057,0,069-0000-0000-X-8057,2017,9,1000,3797
,69,X,0,0,8058,0,069-0000-0000-X-8058,2017,9,1000,62134
,69,X,0,0,8061,0,069-0000-0000-X-8061,2017,9,1000,1000
,69,X,0,0,8081,0,069-0000-0000-X-8081,2017,9,1000,33
,69,X,0,0,8082,0,069-0000-0000-X-8082,2017,9,1000,0
,69,X,0,0,8120,0,069-0000-0000-X-8120,2017,9,1000,1366
,69,X,0,0,8363,0,069-0000-0000-X-8363,2017,9,1000,1
,69,X,0,0,8374,0,069-0000-0000-X-8374,2017,9,1000,5
,69,X,0,0,8380,0,069-0000-0000-X-8380,2017,9,1000,0
,69,X,0,0,8382,0,069-0000-0000-X-8382,2017,9,1000,5443
,69,X,0,0,8386,0,069-0000-0000-X-8386,2017,9,1000,481
,69,X,0,0,8390,0,069-0000-0000-X-8390,2017,9,1000,32
,69,X,0,0,8055,0,069-0000-0000-X-8055,2017,9,1000,2826
,69,X,0,0,8048,0,069-0000-0000-X-8048,2017,9,1000,8980
,69,X,0,0,8158,0,069-0000-0000-X-8158,2017,9,1000,168155
,69,X,0,0,8159,0,069-0000-0000-X-8159,2017,9,1000,25080
,69,X,0,0,654,0,069-0000-0000-X-0654,2017,9,1000,20482
,69, ,0,2012,650,0,069-0000-2012- -0650,2017,9,1000,1162
,69, ,0,2013,650,0,069-0000-2013- -0650,2017,9,1000,735
,69, ,0,2014,650,0,069-0000-2014- -0650,2017,9,1000,1364
,69, ,0,2015,650,0,069-0000-2015- -0650,2017,9,1000,711
,69, ,0,2016,650,0,069-0000-2016- -0650,2017,9,1000,597
,69,X,0,0,8016,0,069-0000-0000-X-8016,2017,9,1000,35209
,69,X,0,0,8362,0,069-0000-0000-X-8362,2017,9,1000,414
,69,X,0,0,8020,0,069-0000-0000-X-8020,2017,9,1000,142499
,69,X,0,0,122,0,069-0000-0000-X-0122,2017,9,1000,154
,69, ,0,2012,700,0,069-0000-2012- -0700,2017,9,1000,1201
,69, ,0,2013,700,0,069-0000-2013- -0700,2017,9,1000,1374
,69, ,0,2014,700,0,069-0000-2014- -0700,2017,9,1000,1415
,69, ,0,2015,700,0,069-0000-2015- -0700,2017,9,1000,672
,69, ,0,2016,700,0,069-0000-2016- -0700,2017,9,1000,543
,69,X,0,0,700,0,069-0000-0000-X-0700,2017,9,1000,10600
,69,X,0,0,707,0,069-0000-0000-X-0707,2017,9,1000,1
,69,X,0,0,714,0,069-0000-0000-X-0714,2017,9,1000,5
,69,X,0,0,702,0,069-0000-0000-X-0702,2017,9,1000,55040
,69,X,0,0,703,0,069-0000-0000-X-0703,2017,9,1000,0
,69,X,0,0,745,0,069-0000-0000-X-0745,2017,9,1000,8083
,69,X,0,0,723,0,069-0000-0000-X-0723,2017,9,1000,40200
,69,X,0,0,704,0,069-0000-0000-X-0704,2017,9,1000,31552
,69,X,0,0,125,0,069-0000-0000-X-0125,2017,9,1000,23718
,69,X,0,0,124,0,069-0000-0000-X-0124,2017,9,1000,0
,69,X,0,0,120,0,069-0000-0000-X-0120,2017,9,1000,0
,69,X,0,0,715,0,069-0000-0000-X-0715,2017,9,1000,11687
,69,X,0,0,719,0,069-0000-0000-X-0719,2017,9,1000,66467
,69,X,0,0,722,0,069-0000-0000-X-0722,2017,9,1000,3543
,69,X,0,0,8552,0,069-0000-0000-X-8552,2017,9,1000,0
,69,X,0,0,123,0,069-0000-0000-X-0123,2017,9,1000,20163
,69,X,0,0,758,0,069-0000-0000-X-0758,2017,9,1000,177
,69,X,0,0,716,0,069-0000-0000-X-0716,2017,9,1000,10204
,69,X,0,0,701,0,069-0000-0000-X-0701,2017,9,1000,112
,69, ,0,2016,750,0,069-0000-2016- -0750,2017,9,1000,0
,69,X,0,0,750,0,069-0000-0000-X-0750,2017,9,1000,1960
,69,X,0,0,4420,0,069-0000-0000-X-4420,2017,9,1000,21741
,69, ,0,2012,1120,0,069-0000-2012- -1120,2017,9,1000,1032
,69, ,0,2014,1120,0,069-0000-2014- -1120,2017,9,1000,565
,69, ,0,2015,1120,0,069-0000-2015- -1120,2017,9,1000,625
,69, ,0,2016,1120,0,069-0000-2016- -1120,2017,9,1000,817
,69,X,0,0,1120,0,069-0000-0000-X-1120,2017,9,1000,362
,69,X,0,0,1121,0,069-0000-0000-X-1121,2017,9,1000,32
,69,X,0,0,1125,0,069-0000-0000-X-1125,2017,9,1000,0
,69,X,0,0,1127,0,069-0000-0000-X-1127,2017,9,1000,11
,69,X,0,0,1128,0,069-0000-0000-X-1128,2017,9,1000,15584
,69,X,0,0,1123,0,069-0000-0000-X-1123,2017,9,1000,0
,69,X,0,0,1124,0,069-0000-0000-X-1124,2017,9,1000,0
,69,X,0,0,1129,0,069-0000-0000-X-1129,2017,9,1000,45600
,69,X,0,0,1134,0,069-0000-0000-X-1134,2017,9,1000,1845564
,69,X,0,0,1136,0,069-0000-0000-X-1136,2017,9,1000,0
,69,X,0,0,1137,0,069-0000-0000-X-1137,2017,9,1000,42032
,69,X,0,0,1140,0,069-0000-0000-X-1140,2017,9,1000,5031524
,69,X,0,0,1142,0,069-0000-0000-X-1142,2017,9,1000,1153
,69,X,0,0,8191,0,069-0000-0000-X-8191,2017,9,1000,0
,69,X,0,0,8350,0,069-0000-0000-X-8350,2017,9,1000,10380383
,69,X,0,0,4089,0,069-0000-0000-X-4089,2017,9,1000,15146
,69,X,0,0,104,0,069-0000-0000-X-0104,2017,9,1000,195
,69, ,0,2012,1400,0,069-0000-2012- -1400,2017,9,1000,436
,69, ,0,2013,1400,0,069-0000-2013- -1400,2017,9,1000,104
,69, ,0,2014,1400,0,069-0000-2014- -1400,2017,9,1000,195
,69, ,0,2015,1400,0,069-0000-2015- -1400,2017,9,1000,290
,69, ,0,2016,1400,0,069-0000-2016- -1400,2017,9,1000,79
,69, ,0,2012,1401,0,069-0000-2012- -1401,2017,9,1000,224
,69, ,0,2013,1401,0,069-0000-2013- -1401,2017,9,1000,203
,69, ,0,2014,1401,0,069-0000-2014- -1401,2017,9,1000,297
,69, ,0,2015,1401,0,069-0000-2015- -1401,2017,9,1000,167
,69, ,0,2016,1401,0,069-0000-2016- -1401,2017,9,1000,76
,69,X,0,0,1401,0,069-0000-0000-X-1401,2017,9,1000,561
,69, ,0,2012,5172,0,069-0000-2012- -5172,2017,9,1000,352
,69, ,0,2013,5172,0,069-0000-2013- -5172,2017,9,1000,348
,69, ,0,2014,5172,0,069-0000-2014- -5172,2017,9,1000,309
,69, ,0,2015,5172,0,069-0000-2015- -5172,2017,9,1000,199
,69, ,0,2016,5172,0,069-0000-2016- -5172,2017,9,1000,71
,69,X,0,0,5172,0,069-0000-0000-X-5172,2017,9,1000,242
,69,X,0,0,5282,0,069-0000-0000-X-5282,2017,9,1000,0
,69,X,0,0,8121,0,069-0000-0000-X-8121,2017,9,1000,0
,69, ,0,2012,130,0,069-0000-2012- -0130,2017,9,1000,377
,69, ,0,2013,130,0,069-0000-2013- -0130,2017,9,1000,376
,69, ,0,2014,130,0,069-0000-2014- -0130,2017,9,1000,2922
,69, ,0,2015,130,0,069-0000-2015- -0130,2017,9,1000,524
,69, ,0,2016,130,0,069-0000-2016- -0130,2017,9,1000,1110
,69,X,0,0,130,0,069-0000-0000-X-0130,2017,9,1000,5647
,69, ,0,2012,301,0,069-0000-2012- -0301,2017,9,1000,218
,69, ,0,2013,301,0,069-0000-2013- -0301,2017,9,1000,52
,69, ,0,2014,301,0,069-0000-2014- -0301,2017,9,1000,359
,69, ,0,2015,301,0,069-0000-2015- -0301,2017,9,1000,210
,69, ,0,2012,1750,0,069-0000-2012- -1750,2017,9,1000,1996
,69, ,0,2013,1750,0,069-0000-2013- -1750,2017,9,1000,1123
,69, ,0,2014,1750,0,069-0000-2014- -1750,2017,9,1000,799
,69, ,0,2015,1750,0,069-0000-2015- -1750,2017,9,1000,858
,69, ,0,2016,1750,0,069-0000-2016- -1750,2017,9,1000,2930
,69,X,0,0,1750,0,069-0000-0000-X-1750,2017,9,1000,91837
,69,X,0,0,1770,0,069-0000-0000-X-1770,2017,9,1000,492
,69,X,0,0,1768,0,069-0000-0000-X-1768,2017,9,1000,644
,69,X,0,0,1711,0,069-0000-0000-X-1711,2017,9,1000,8473
,69,X,0,0,1751,0,069-0000-0000-X-1751,2017,9,1000,0
,69, ,0,2013,1710,0,069-0000-2013- -1710,2017,9,1000,183
,69, ,0,2014,1710,0,069-0000-2014- -1710,2017,9,1000,3592
,69, ,0,2015,1710,0,069-0000-2015- -1710,2017,9,1000,9571
,69, ,0,2016,1710,0,069-0000-2016- -1710,2017,9,1000,4341
,69,X,0,0,1710,0,069-0000-0000-X-1710,2017,9,1000,42173
,69,X,0,0,4303,0,069-0000-0000-X-4303,2017,9,1000,37129
,69,X,0,0,4302,0,069-0000-0000-X-4302,2017,9,1000,48330
,69,X,0,0,5560,0,069-0000-0000-X-5560,2017,9,1000,3948
,69,X,0,0,1752,0,069-0000-0000-X-1752,2017,9,1000,47063
,69,X,0,0,4304,0,069-0000-0000-X-4304,2017,9,1000,362956
,69,X,0,0,8503,0,069-0000-0000-X-8503,2017,9,1000,4199
,69,X,0,0,8547,0,069-0000-0000-X-8547,2017,9,1000,166
,69,X,0,0,5422,0,069-0000-0000-X-5422,2017,9,1010,-682
,69,X,0,0,500,0,069-0000-0000-X-0500,2017,9,1010,-23
,69,X,0,0,1120,0,069-0000-0000-X-1120,2017,9,1010,-307
,69,X,0,0,1140,0,069-0000-0000-X-1140,2017,9,1010,0
,69,X,0,0,170,0,069-0000-0000-X-0170,2017,9,1011,307
,69,X,0,0,142,0,069-0000-0000-X-0142,2017,9,1011,180
,69,X,0,0,500,0,069-0000-0000-X-0500,2017,9,1011,23
,69,X,0,0,704,0,069-0000-0000-X-0704,2017,9,1011,0
,69,X,0,0,8083,0,069-0000-0000-X-8083,2017,9,1013,36938
,69,X,0,0,8020,0,069-0000-0000-X-8020,2017,9,1013,0
,69,X,0,0,8350,0,069-0000-0000-X-8350,2017,9,1013,-36938
,69,X,0,0,745,0,069-0000-0000-X-0745,2017,9,1020,-723
,69, ,0,2012,1730,0,069-0000-2012- -1730,2017,9,1021,53
,69, ,0,2013,1730,0,069-0000-2013- -1730,2017,9,1021,8
,69, ,0,2014,1730,0,069-0000-2014- -1730,2017,9,1021,12
,69, ,0,2015,1730,0,069-0000-2015- -1730,2017,9,1021,2
,69, ,0,2016,1730,0,069-0000-2016- -1730,2017,9,1021,13
,69,X,0,0,1730,0,069-0000-0000-X-1730,2017,9,1021,534
,69, ,0,2012,102,0,069-0000-2012- -0102,2017,9,1021,358
,69, ,0,2013,102,0,069-0000-2013- -0102,2017,9,1021,53
,69, ,0,2014,102,0,069-0000-2014- -0102,2017,9,1021,74
,69, ,0,2015,102,0,069-0000-2015- -0102,2017,9,1021,113
,69, ,0,2016,102,0,069-0000-2016- -0102,2017,9,1021,215
,69,X,0,0,102,0,069-0000-0000-X-0102,2017,9,1021,443
,69,X,0,0,4522,0,069-0000-0000-X-4522,2017,9,1021,4758
,69, ,0,2012,118,0,069-0000-2012- -0118,2017,9,1021,0
,69, ,0,2014,118,0,069-0000-2014- -0118,2017,9,1021,0
,69, ,0,2016,118,0,069-0000-2016- -0118,2017,9,1021,13
,69,X,0,0,119,0,069-0000-0000-X-0119,2017,9,1021,76
,69,X,0,0,147,0,069-0000-0000-X-0147,2017,9,1021,8
,69,X,0,0,142,0,069-0000-0000-X-0142,2017,9,1021,88
,69,X,0,0,5423,0,069-0000-0000-X-5423,2017,9,1021,26405
,69,X,0,0,4520,0,069-0000-0000-X-4520,2017,9,1021,13444
,69, ,0,2012,155,0,069-0000-2012- -0155,2017,9,1021,0
,69, ,0,2013,155,0,069-0000-2013- -0155,2017,9,1021,0
,69, ,0,2016,155,0,069-0000-2016- -0155,2017,9,1021,0
,69,X,0,0,8304,0,069-0000-0000-X-8304,2017,9,1021,45966
,69, ,0,2012,1301,0,069-0000-2012- -1301,2017,9,1021,5045
,69, ,0,2013,1301,0,069-0000-2013- -1301,2017,9,1021,510
,69, ,0,2014,1301,0,069-0000-2014- -1301,2017,9,1021,2004
,69, ,0,2015,1301,0,069-0000-2015- -1301,2017,9,1021,5051
,69, ,0,2016,1301,0,069-0000-2016- -1301,2017,9,1021,40422
,69,X,0,0,1301,0,069-0000-0000-X-1301,2017,9,1021,2461
,69,X,0,0,4562,0,069-0000-0000-X-4562,2017,9,1021,21531
,69,X,0,0,8106,0,069-0000-0000-X-8106,2017,9,1021,124914
,69, ,0,2012,8107,0,069-0000-2012- -8107,2017,9,1021,15
,69, ,0,2013,8107,0,069-0000-2013- -8107,2017,9,1021,84
,69, ,0,2014,8107,0,069-0000-2014- -8107,2017,9,1021,59
,69, ,0,2015,8107,0,069-0000-2015- -8107,2017,9,1021,68
,69, ,0,2016,8107,0,069-0000-2016- -8107,2017,9,1021,1343
,69,X,0,0,8107,0,069-0000-0000-X-8107,2017,9,1021,1100
,69,X,0,0,505,0,069-0000-0000-X-0505,2017,9,1021,2
,69,X,0,0,532,0,069-0000-0000-X-0532,2017,9,1021,0
,69,X,0,0,538,0,069-0000-0000-X-0538,2017,9,1021,2616
,69,X,0,0,551,0,069-0000-0000-X-0551,2017,9,1021,0
,69,X,0,0,583,0,069-0000-0000-X-0583,2017,9,1021,925
,69,X,0,0,641,0,069-0000-0000-X-0641,2017,9,1021,225
,69,X,0,0,644,0,069-0000-0000-X-0644,2017,9,1021,157
,69,X,0,0,511,0,069-0000-0000-X-0511,2017,9,1021,13
,69,X,0,0,500,0,069-0000-0000-X-0500,2017,9,1021,130155
,69,X,0,0,640,0,069-0000-0000-X-0640,2017,9,1021,1
,69,X,0,0,4123,0,069-0000-0000-X-4123,2017,9,1021,14150
,69,X,0,0,542,0,069-0000-0000-X-0542,2017,9,1021,52
,69,X,0,0,4348,0,069-0000-0000-X-4348,2017,9,1021,0
,69,X,0,0,8072,0,069-0000-0000-X-8072,2017,9,1021,44
,69,X,0,0,8054,0,069-0000-0000-X-8054,2017,9,1021,3655
,69,X,0,0,8264,0,069-0000-0000-X-8264,2017,9,1021,15
,69,X,0,0,8265,0,069-0000-0000-X-8265,2017,9,1021,16
,69,X,0,0,8017,0,069-0000-0000-X-8017,2017,9,1021,0
,69,X,0,0,8058,0,069-0000-0000-X-8058,2017,9,1021,1
,69,X,0,0,8055,0,069-0000-0000-X-8055,2017,9,1021,104
,69,X,0,0,8048,0,069-0000-0000-X-8048,2017,9,1021,440
,69,X,0,0,8158,0,069-0000-0000-X-8158,2017,9,1021,13393
,69,X,0,0,8159,0,069-0000-0000-X-8159,2017,9,1021,4483
,69, ,0,2012,650,0,069-0000-2012- -0650,2017,9,1021,0
,69, ,0,2013,650,0,069-0000-2013- -0650,2017,9,1021,1
,69, ,0,2014,650,0,069-0000-2014- -0650,2017,9,1021,43
,69, ,0,2015,650,0,069-0000-2015- -0650,2017,9,1021,31
,69, ,0,2016,650,0,069-0000-2016- -0650,2017,9,1021,170
,69,X,0,0,8016,0,069-0000-0000-X-8016,2017,9,1021,42
,69,X,0,0,8020,0,069-0000-0000-X-8020,2017,9,1021,470
,69, ,0,2012,700,0,069-0000-2012- -0700,2017,9,1021,771
,69, ,0,2013,700,0,069-0000-2013- -0700,2017,9,1021,134
,69, ,0,2014,700,0,069-0000-2014- -0700,2017,9,1021,16
,69, ,0,2015,700,0,069-0000-2015- -0700,2017,9,1021,53
,69, ,0,2016,700,0,069-0000-2016- -0700,2017,9,1021,513
,69,X,0,0,700,0,069-0000-0000-X-0700,2017,9,1021,742
,69,X,0,0,745,0,069-0000-0000-X-0745,2017,9,1021,870
,69,X,0,0,704,0,069-0000-0000-X-0704,2017,9,1021,0
,69,X,0,0,125,0,069-0000-0000-X-0125,2017,9,1021,0
,69,X,0,0,719,0,069-0000-0000-X-0719,2017,9,1021,486
,69,X,0,0,722,0,069-0000-0000-X-0722,2017,9,1021,48
,69,X,0,0,716,0,069-0000-0000-X-0716,2017,9,1021,2239
,69,X,0,0,4420,0,069-0000-0000-X-4420,2017,9,1021,0
,69, ,0,2012,1120,0,069-0000-2012- -1120,2017,9,1021,104
,69, ,0,2014,1120,0,069-0000-2014- -1120,2017,9,1021,20
,69, ,0,2015,1120,0,069-0000-2015- -1120,2017,9,1021,23
,69, ,0,2016,1120,0,069-0000-2016- -1120,2017,9,1021,159
,69,X,0,0,1120,0,069-0000-0000-X-1120,2017,9,1021,20
,69,X,0,0,1125,0,069-0000-0000-X-1125,2017,9,1021,0
,69,X,0,0,1128,0,069-0000-0000-X-1128,2017,9,1021,40
,69,X,0,0,1129,0,069-0000-0000-X-1129,2017,9,1021,1788
,69,X,0,0,1134,0,069-0000-0000-X-1134,2017,9,1021,151662
,69,X,0,0,1137,0,069-0000-0000-X-1137,2017,9,1021,3413
,69,X,0,0,1140,0,069-0000-0000-X-1140,2017,9,1021,84675
,69,X,0,0,1142,0,069-0000-0000-X-1142,2017,9,1021,25
,69,X,0,0,8191,0,069-0000-0000-X-8191,2017,9,1021,0
,69,X,0,0,8350,0,069-0000-0000-X-8350,2017,9,1021,247006
,69,X,0,0,4089,0,069-0000-0000-X-4089,2017,9,1021,9207
,69,X,0,0,104,0,069-0000-0000-X-0104,2017,9,1021,0
,69, ,0,2012,1400,0,069-0000-2012- -1400,2017,9,1021,51
,69, ,0,2013,1400,0,069-0000-2013- -1400,2017,9,1021,22
,69, ,0,2014,1400,0,069-0000-2014- -1400,2017,9,1021,56
,69, ,0,2015,1400,0,069-0000-2015- -1400,2017,9,1021,28
,69, ,0,2016,1400,0,069-0000-2016- -1400,2017,9,1021,435
,69, ,0,2012,1401,0,069-0000-2012- -1401,2017,9,1021,92
,69, ,0,2013,1401,0,069-0000-2013- -1401,2017,9,1021,77
,69, ,0,2014,1401,0,069-0000-2014- -1401,2017,9,1021,17
,69, ,0,2015,1401,0,069-0000-2015- -1401,2017,9,1021,142
,69, ,0,2016,1401,0,069-0000-2016- -1401,2017,9,1021,1093
,69,X,0,0,1401,0,069-0000-0000-X-1401,2017,9,1021,60
,69, ,0,2012,5172,0,069-0000-2012- -5172,2017,9,1021,144
,69, ,0,2013,5172,0,069-0000-2013- -5172,2017,9,1021,92
,69, ,0,2014,5172,0,069-0000-2014- -5172,2017,9,1021,302
,69, ,0,2015,5172,0,069-0000-2015- -5172,2017,9,1021,92
,69, ,0,2016,5172,0,069-0000-2016- -5172,2017,9,1021,1612
,69,X,0,0,5282,0,069-0000-0000-X-5282,2017,9,1021,311
,69, ,0,2012,130,0,069-0000-2012- -0130,2017,9,1021,0
,69, ,0,2013,130,0,069-0000-2013- -0130,2017,9,1021,1
,69, ,0,2014,130,0,069-0000-2014- -0130,2017,9,1021,25
,69, ,0,2015,130,0,069-0000-2015- -0130,2017,9,1021,106
,69, ,0,2016,130,0,069-0000-2016- -0130,2017,9,1021,177
,69, ,0,2012,301,0,069-0000-2012- -0301,2017,9,1021,20
,69, ,0,2013,301,0,069-0000-2013- -0301,2017,9,1021,0
,69, ,0,2014,301,0,069-0000-2014- -0301,2017,9,1021,41
,69, ,0,2015,301,0,069-0000-2015- -0301,2017,9,1021,30
,69, ,0,2012,1750,0,069-0000-2012- -1750,2017,9,1021,346
,69, ,0,2013,1750,0,069-0000-2013- -1750,2017,9,1021,984
,69, ,0,2014,1750,0,069-0000-2014- -1750,2017,9,1021,285
,69, ,0,2015,1750,0,069-0000-2015- -1750,2017,9,1021,203
,69, ,0,2016,1750,0,069-0000-2016- -1750,2017,9,1021,725
,69,X,0,0,1750,0,069-0000-0000-X-1750,2017,9,1021,1459
,69,X,0,0,1770,0,069-0000-0000-X-1770,2017,9,1021,2
,69,X,0,0,1768,0,069-0000-0000-X-1768,2017,9,1021,173
,69,X,0,0,1711,0,069-0000-0000-X-1711,2017,9,1021,4889
,69, ,0,2013,1710,0,069-0000-2013- -1710,2017,9,1021,20
,69, ,0,2014,1710,0,069-0000-2014- -1710,2017,9,1021,5
,69, ,0,2015,1710,0,069-0000-2015- -1710,2017,9,1021,1367
,69, ,0,2016,1710,0,069-0000-2016- -1710,2017,9,1021,445
,69,X,0,0,1710,0,069-0000-0000-X-1710,2017,9,1021,5540
,69,X,0,0,4303,0,069-0000-0000-X-4303,2017,9,1021,742
,69,X,0,0,5560,0,069-0000-0000-X-5560,2017,9,1021,2
,69,X,0,0,4304,0,069-0000-0000-X-4304,2017,9,1021,32
,69,X,0,0,8503,0,069-0000-0000-X-8503,2017,9,1021,23
,69,X,0,0,4123,0,069-0000-0000-X-4123,2017,9,1024,-12713
,69,X,0,0,4348,0,069-0000-0000-X-4348,2017,9,1024,0
,69,X,0,0,1751,0,069-0000-0000-X-1751,2017,9,1024,0
,69, ,0,2012,1730,0,069-0000-2012- -1730,2017,9,1029,0
,69, ,0,2012,102,0,069-0000-2012- -0102,2017,9,1029,0
,69, ,0,2012,118,0,069-0000-2012- -0118,2017,9,1029,0
,69, ,0,2012,155,0,069-0000-2012- -0155,2017,9,1029,0
,69, ,0,2012,1301,0,069-0000-2012- -1301,2017,9,1029,0
,69,X,0,0,506,0,069-0000-0000-X-0506,2017,9,1029,0
,69,X,0,0,518,0,069-0000-0000-X-0518,2017,9,1029,0
,69,X,0,0,519,0,069-0000-0000-X-0519,2017,9,1029,0
,69,X,0,0,524,0,069-0000-0000-X-0524,2017,9,1029,0
,69,X,0,0,527,0,069-0000-0000-X-0527,2017,9,1029,0
,69,X,0,0,556,0,069-0000-0000-X-0556,2017,9,1029,0
,69,X,0,0,573,0,069-0000-0000-X-0573,2017,9,1029,0
,69,X,0,0,575,0,069-0000-0000-X-0575,2017,9,1029,0
,69,X,0,0,648,0,069-0000-0000-X-0648,2017,9,1029,0
,69, ,0,2012,650,0,069-0000-2012- -0650,2017,9,1029,0
,69, ,0,2012,700,0,069-0000-2012- -0700,2017,9,1029,0
,69,X,0,0,707,0,069-0000-0000-X-0707,2017,9,1029,0
,69,X,0,0,714,0,069-0000-0000-X-0714,2017,9,1029,0
,69,X,0,0,703,0,069-0000-0000-X-0703,2017,9,1029,0
,69,X,0,0,120,0,069-0000-0000-X-0120,2017,9,1029,0
,69,X,0,0,758,0,069-0000-0000-X-0758,2017,9,1029,0
,69, ,0,2012,1120,0,069-0000-2012- -1120,2017,9,1029,0
,69,X,0,0,1123,0,069-0000-0000-X-1123,2017,9,1029,0
,69, ,0,2012,1400,0,069-0000-2012- -1400,2017,9,1029,0
,69, ,0,2012,1401,0,069-0000-2012- -1401,2017,9,1029,0
,69, ,0,2012,130,0,069-0000-2012- -0130,2017,9,1029,0
,69, ,0,2012,301,0,069-0000-2012- -0301,2017,9,1029,0
,69, ,0,2012,1750,0,069-0000-2012- -1750,2017,9,1029,0
,69,X,0,0,1751,0,069-0000-0000-X-1751,2017,9,1029,0
,69, ,0,2012,8107,0,069-0000-2012- -8107,2017,9,1030,0
,69, ,0,2012,5172,0,069-0000-2012- -5172,2017,9,1030,0
,69, ,0,2012,1730,0,069-0000-2012- -1730,2017,9,1033,0
,69, ,0,2015,1730,0,069-0000-2015- -1730,2017,9,1033,0
,69, ,0,2016,1730,0,069-0000-2016- -1730,2017,9,1033,1
,69, ,0,2012,102,0,069-0000-2012- -0102,2017,9,1033,418
,69, ,0,2013,102,0,069-0000-2013- -0102,2017,9,1033,0
,69, ,0,2015,102,0,069-0000-2015- -0102,2017,9,1033,9
,69, ,0,2016,102,0,069-0000-2016- -0102,2017,9,1033,12
,69,X,0,0,4522,0,069-0000-0000-X-4522,2017,9,1033,186
,69, ,0,2016,118,0,069-0000-2016- -0118,2017,9,1033,3
,69,X,0,0,4520,0,069-0000-0000-X-4520,2017,9,1033,8
,69, ,0,2015,155,0,069-0000-2015- -0155,2017,9,1033,2
,69, ,0,2012,1301,0,069-0000-2012- -1301,2017,9,1033,523
,69, ,0,2013,1301,0,069-0000-2013- -1301,2017,9,1033,232
,69, ,0,2014,1301,0,069-0000-2014- -1301,2017,9,1033,97
,69, ,0,2015,1301,0,069-0000-2015- -1301,2017,9,1033,248
,69, ,0,2016,1301,0,069-0000-2016- -1301,2017,9,1033,6889
,69,X,0,0,1301,0,069-0000-0000-X-1301,2017,9,1033,0
,69,X,0,0,4562,0,069-0000-0000-X-4562,2017,9,1033,70
,69,X,0,0,8106,0,069-0000-0000-X-8106,2017,9,1033,5766
,69, ,0,2012,8107,0,069-0000-2012- -8107,2017,9,1033,0
,69, ,0,2013,8107,0,069-0000-2013- -8107,2017,9,1033,11
,69, ,0,2014,8107,0,069-0000-2014- -8107,2017,9,1033,6
,69, ,0,2015,8107,0,069-0000-2015- -8107,2017,9,1033,28
,69, ,0,2016,8107,0,069-0000-2016- -8107,2017,9,1033,59
,69,X,0,0,8107,0,069-0000-0000-X-8107,2017,9,1033,1
,69,X,0,0,8108,0,069-0000-0000-X-8108,2017,9,1033,0
,69,X,0,0,500,0,069-0000-0000-X-0500,2017,9,1033,0
,69,X,0,0,8264,0,069-0000-0000-X-8264,2017,9,1033,0
,69,X,0,0,8371,0,069-0000-0000-X-8371,2017,9,1033,177
,69,X,0,0,8048,0,069-0000-0000-X-8048,2017,9,1033,0
,69,X,0,0,8159,0,069-0000-0000-X-8159,2017,9,1033,50
,69, ,0,2012,650,0,069-0000-2012- -0650,2017,9,1033,0
,69, ,0,2013,650,0,069-0000-2013- -0650,2017,9,1033,0
,69, ,0,2014,650,0,069-0000-2014- -0650,2017,9,1033,0
,69, ,0,2015,650,0,069-0000-2015- -0650,2017,9,1033,40
,69, ,0,2016,650,0,069-0000-2016- -0650,2017,9,1033,48
,69,X,0,0,8016,0,069-0000-0000-X-8016,2017,9,1033,10
,69,X,0,0,8020,0,069-0000-0000-X-8020,2017,9,1033,0
,69, ,0,2012,700,0,069-0000-2012- -0700,2017,9,1033,3
,69, ,0,2015,700,0,069-0000-2015- -0700,2017,9,1033,1
,69, ,0,2016,700,0,069-0000-2016- -0700,2017,9,1033,7
,69, ,0,2014,1120,0,069-0000-2014- -1120,2017,9,1033,1
,69, ,0,2015,1120,0,069-0000-2015- -1120,2017,9,1033,7
,69, ,0,2016,1120,0,069-0000-2016- -1120,2017,9,1033,148
,69,X,0,0,1125,0,069-0000-0000-X-1125,2017,9,1033,9
,69,X,0,0,1129,0,069-0000-0000-X-1129,2017,9,1033,824
,69,X,0,0,8191,0,069-0000-0000-X-8191,2017,9,1033,0
,69, ,0,2015,1401,0,069-0000-2015- -1401,2017,9,1033,0
